EXTOLLSTATIONHEX,ExitHour,ExitCount
37013216,11,213
37013216,12,157
37013216,13,158
37013216,14,198
37013216,15,237
37013216,16,263
37013216,17,284
37013216,18,178
37013216,19,105
37013216,20,64
37013216,21,50
37013216,22,33
37013216,23,16
37013217,0,7
37013217,1,8
37013217,2,8
37013217,3,17
37013217,4,4
37013217,5,53
37013217,6,70
37013217,7,218
37013217,8,333
37013217,9,255
37013217,10,215
37013217,11,143
37013217,12,123
37013217,13,153
37013217,14,157
37013217,15,171
37013217,16,155
37013217,17,151
37013217,18,101
37013217,19,83
37013217,20,51
37013217,21,39
37013217,22,34
37013217,23,18
37013411,0,148
37013411,1,91
37013411,2,80
37013411,3,68
37013411,4,88
37013411,5,135
37013411,6,391
37013411,7,1275
37013411,8,1429
37013411,9,1347
37013411,10,1233
37013411,11,1110
37013411,12,1021
37013411,13,1160
37013411,14,1219
37013411,15,1310
37013411,16,1515
37013411,17,1974
37013411,18,1483
37013411,19,961
37013411,20,638
37013411,21,500
37013411,22,339
37013411,23,228
37013412,0,88
37013412,1,82
37013412,2,79
37013412,3,61
37013412,4,90
37013412,5,151
37013412,6,460
37013412,7,743
37013412,8,775
37013412,9,870
37013412,10,786
37013412,11,723
37013412,12,739
37013412,13,728
37013412,14,599
37013412,15,716
37013412,16,692
37013412,17,728
37013412,18,707
37013412,19,421
37013412,20,335
37013412,21,269
37013412,22,209
37013412,23,154
37013413,0,17
37013413,1,22
37013413,2,13
37013413,3,8
37013413,4,14
37013413,5,22
37013413,6,59
37013413,7,135
37013413,8,158
37013413,9,213
37013413,10,208
37013413,11,223
37013413,12,188
37013413,13,200
37013413,14,223
37013413,15,221
37013413,16,199
37013413,17,195
37013413,18,151
37013413,19,112
37013413,20,83
37013413,21,71
37013413,22,42
37013413,23,37
37013414,0,34
37013414,1,18
37013414,2,20
37013414,3,16
37013414,4,27
37013414,5,27
37013414,6,71
37013414,7,186
37013414,8,204
37013414,9,230
37013414,10,220
37013414,11,218
37013414,12,195
37013414,13,218
37013414,14,227
37013414,15,255
37013414,16,301
37013414,17,297
37013414,18,274
37013414,19,152
37013414,20,128
37013414,21,92
37013414,22,71
37013414,23,37
37013415,0,13
37013415,1,16
37013415,2,11
37013415,3,7
37013415,4,8
37013415,5,17
37013415,6,55
37013415,7,142
37013415,8,167
37013415,9,217
37013415,10,215
37013415,11,181
37013415,12,136
37013415,13,154
37013415,14,163
37013415,15,157
37013415,16,168
37013415,17,150
37013415,18,138
37013415,19,87
37013415,20,62
37013415,21,71
37013415,22,37
37013415,23,20
37013416,0,12
37013416,1,7
37013416,2,11
37013416,3,14
37013416,4,6
37013416,5,16
37013416,6,93
37013416,7,219
37013416,8,192
37013416,9,248
37013416,10,241
37013416,11,218
37013416,12,198
37013416,13,257
37013416,14,254
37013416,15,222
37013416,16,284
37013416,17,327
37013416,18,252
37013416,19,122
37013416,20,97
37013416,21,60
37013416,22,33
37013416,23,31
37013812,0,155
37013812,1,141
37013812,2,137
37013812,3,136
37013812,4,195
37013812,5,360
37013812,6,623
37013812,7,924
37013812,8,1039
37013812,9,1192
37013812,10,1291
37013812,11,1180
37013812,12,1151
37013812,13,1161
37013812,14,1438
37013812,15,1464
37013812,16,1482
37013812,17,1316
37013812,18,1059
37013812,19,701
37013812,20,601
37013812,21,429
37013812,22,325
37013812,23,227
37013813,0,45
37013813,1,36
37013813,2,28
37013813,3,28
37013813,4,34
37013813,5,110
37013813,6,291
37013813,7,461
37013813,8,631
37013813,9,736
37013813,10,824
37013813,11,735
37013813,12,571
37013813,13,592
37013813,14,677
37013813,15,682
37013813,16,710
37013813,17,744
37013813,18,497
37013813,19,354
37013813,20,254
37013813,21,206
37013813,22,148
37013813,23,103
37013814,0,34
37013814,1,23
37013814,2,28
37013814,3,19
37013814,4,18
37013814,5,57
37013814,6,152
37013814,7,324
37013814,8,503
37013814,9,637
37013814,10,662
37013814,11,594
37013814,12,431
37013814,13,486
37013814,14,563
37013814,15,577
37013814,16,705
37013814,17,767
37013814,18,526
37013814,19,334
37013814,20,211
37013814,21,160
37013814,22,123
37013814,23,75
37013815,0,49
37013815,1,30
37013815,2,28
37013815,3,23
37013815,4,33
37013815,5,69
37013815,6,171
37013815,7,367
37013815,8,439
37013815,9,525
37013815,10,488
37013815,11,413
37013815,12,360
37013815,13,367
37013815,14,415
37013815,15,433
37013815,16,457
37013815,17,509
37013815,18,388
37013815,19,286
37013815,20,232
37013815,21,170
37013815,22,135
37013815,23,106
37013816,0,40
37013816,1,38
37013816,2,35
37013816,3,27
37013816,4,32
37013816,5,87
37013816,6,124
37013816,7,289
37013816,8,342
37013816,9,400
37013816,10,395
37013816,11,341
37013816,12,313
37013816,13,288
37013816,14,367
37013816,15,363
37013816,16,349
37013816,17,399
37013816,18,347
37013816,19,263
37013816,20,216
37013816,21,178
37013816,22,153
37013816,23,99
37013821,0,40
37013821,1,25
37013821,2,20
37013821,3,34
37013821,4,24
37013821,5,62
37013821,6,138
37013821,7,475
37013821,8,484
37013821,9,564
37013821,10,575
37013821,11,415
37013821,12,409
37013821,13,323
37013821,14,429
37013821,15,465
37013821,16,467
37013821,17,417
37013821,18,342
37013821,19,270
37013821,20,192
37013821,21,179
37013821,22,133
37013821,23,74
37013822,0,125
37013822,1,76
37013822,2,66
37013822,3,61
37013822,4,73
37013822,5,114
37013822,6,279
37013822,7,572
37013822,8,715
37013822,9,945
37013822,10,1107
37013822,11,965
37013822,12,830
37013822,13,834
37013822,14,963
37013822,15,1207
37013822,16,1432
37013822,17,1603
37013822,18,1071
37013822,19,800
37013822,20,578
37013822,21,417
37013822,22,339
37013822,23,215
37013823,0,48
37013823,1,24
37013823,2,19
37013823,3,16
37013823,4,31
37013823,5,49
37013823,6,129
37013823,7,277
37013823,8,356
37013823,9,503
37013823,10,546
37013823,11,493
37013823,12,423
37013823,13,400
37013823,14,493
37013823,15,519
37013823,16,594
37013823,17,571
37013823,18,420
37013823,19,314
37013823,20,220
37013823,21,188
37013823,22,122
37013823,23,78
37013824,0,28
37013824,1,32
37013824,2,23
37013824,3,27
37013824,4,24
37013824,5,57
37013824,6,96
37013824,7,160
37013824,8,233
37013824,9,329
37013824,10,401
37013824,11,389
37013824,12,306
37013824,13,299
37013824,14,356
37013824,15,352
37013824,16,396
37013824,17,402
37013824,18,333
37013824,19,218
37013824,20,168
37013824,21,141
37013824,22,89
37013824,23,46
37013825,0,26
37013825,1,17
37013825,2,24
37013825,3,44
37013825,4,35
37013825,5,59
37013825,6,142
37013825,7,219
37013825,8,246
37013825,9,340
37013825,10,392
37013825,11,364
37013825,12,305
37013825,13,295
37013825,14,366
37013825,15,387
37013825,16,420
37013825,17,366
37013825,18,332
37013825,19,218
37013825,20,154
37013825,21,114
37013825,22,71
37013825,23,48
37013831,0,48
37013831,1,33
37013831,2,32
37013831,3,42
37013831,4,39
37013831,5,79
37013831,6,166
37013831,7,337
37013831,8,404
37013831,9,473
37013831,10,503
37013831,11,437
37013831,12,310
37013831,13,397
37013831,14,454
37013831,15,466
37013831,16,531
37013831,17,521
37013831,18,395
37013831,19,283
37013831,20,208
37013831,21,171
37013831,22,118
37013831,23,82
37013832,0,89
37013832,1,79
37013832,2,60
37013832,3,58
37013832,4,64
37013832,5,142
37013832,6,354
37013832,7,551
37013832,8,713
37013832,9,792
37013832,10,865
37013832,11,879
37013832,12,771
37013832,13,839
37013832,14,970
37013832,15,1163
37013832,16,1449
37013832,17,1600
37013832,18,1125
37013832,19,707
37013832,20,543
37013832,21,376
37013832,22,265
37013832,23,179
37013833,0,54
37013833,1,33
37013833,2,15
37013833,3,22
37013833,4,29
37013833,5,53
37013833,6,137
37013833,7,234
37013833,8,367
37013833,9,384
37013833,10,355
37013833,11,381
37013833,12,320
37013833,13,271
37013833,14,340
37013833,15,412
37013833,16,463
37013833,17,583
37013833,18,433
37013833,19,241
37013833,20,180
37013833,21,137
37013833,22,84
37013833,23,65
37013834,0,32
37013834,1,10
37013834,2,11
37013834,3,10
37013834,4,13
37013834,5,31
37013834,6,54
37013834,7,99
37013834,8,102
37013834,9,179
37013834,10,179
37013834,11,134
37013834,12,103
37013834,13,102
37013834,14,140
37013834,15,152
37013834,16,138
37013834,17,164
37013834,18,124
37013834,19,80
37013834,20,65
37013834,21,50
37013834,22,54
37013834,23,43
37013A11,0,30
37013A11,1,21
37013A11,2,19
37013A11,3,22
37013A11,4,50
37013A11,5,74
37013A11,6,109
37013A11,7,226
37013A11,8,247
37013A11,9,370
37013A11,10,359
37013A11,11,333
37013A11,12,233
37013A11,13,265
37013A11,14,305
37013A11,15,329
37013A11,16,324
37013A11,17,316
37013A11,18,261
37013A11,19,177
37013A11,20,153
37013A11,21,98
37013A11,22,87
37013A11,23,43
37013A12,0,29
37013A12,1,22
37013A12,2,16
37013A12,3,14
37013A12,4,7
37013A12,5,25
37013A12,6,93
37013A12,7,195
37013A12,8,258
37013A12,9,310
37013A12,10,281
37013A12,11,262
37013A12,12,207
37013A12,13,243
37013A12,14,232
37013A12,15,273
37013A12,16,301
37013A12,17,277
37013A12,18,239
37013A12,19,194
37013A12,20,145
37013A12,21,114
37013A12,22,63
37013A12,23,54
37013A13,0,22
37013A13,1,17
37013A13,2,7
37013A13,3,6
37013A13,4,15
37013A13,5,10
37013A13,6,45
37013A13,7,107
37013A13,8,194
37013A13,9,183
37013A13,10,206
37013A13,11,183
37013A13,12,180
37013A13,13,157
37013A13,14,160
37013A13,15,187
37013A13,16,241
37013A13,17,240
37013A13,18,226
37013A13,19,130
37013A13,20,83
37013A13,21,82
37013A13,22,50
37013A13,23,34
37013C11,0,77
37013C11,1,51
37013C11,2,64
37013C11,3,53
37013C11,4,59
37013C11,5,133
37013C11,6,409
37013C11,7,852
37013C11,8,1048
37013C11,9,1210
37013C11,10,1035
37013C11,11,871
37013C11,12,788
37013C11,13,866
37013C11,14,990
37013C11,15,953
37013C11,16,1113
37013C11,17,1236
37013C11,18,859
37013C11,19,578
37013C11,20,435
37013C11,21,338
37013C11,22,341
37013C11,23,195
37013C12,0,27
37013C12,1,37
37013C12,2,44
37013C12,3,17
37013C12,4,26
37013C12,5,41
37013C12,6,106
37013C12,7,217
37013C12,8,247
37013C12,9,384
37013C12,10,298
37013C12,11,267
37013C12,12,186
37013C12,13,227
37013C12,14,232
37013C12,15,228
37013C12,16,268
37013C12,17,338
37013C12,18,232
37013C12,19,125
37013C12,20,104
37013C12,21,66
37013C12,22,50
37013C12,23,44
37013C13,0,56
37013C13,1,27
37013C13,2,29
37013C13,3,16
37013C13,4,24
37013C13,5,41
37013C13,6,151
37013C13,7,506
37013C13,8,810
37013C13,9,807
37013C13,10,794
37013C13,11,600
37013C13,12,527
37013C13,13,540
37013C13,14,621
37013C13,15,630
37013C13,16,700
37013C13,17,724
37013C13,18,586
37013C13,19,382
37013C13,20,257
37013C13,21,183
37013C13,22,139
37013C13,23,91
37013C14,0,66
37013C14,1,50
37013C14,2,38
37013C14,3,40
37013C14,4,26
37013C14,5,46
37013C14,6,152
37013C14,7,543
37013C14,8,738
37013C14,9,1021
37013C14,10,1030
37013C14,11,871
37013C14,12,668
37013C14,13,685
37013C14,14,771
37013C14,15,791
37013C14,16,902
37013C14,17,995
37013C14,18,877
37013C14,19,554
37013C14,20,396
37013C14,21,306
37013C14,22,207
37013C14,23,138
37013C15,0,16
37013C15,1,8
37013C15,2,16
37013C15,3,21
37013C15,4,11
37013C15,5,11
37013C15,6,43
37013C15,7,69
37013C15,8,97
37013C15,9,142
37013C15,10,173
37013C15,11,170
37013C15,12,162
37013C15,13,159
37013C15,14,163
37013C15,15,149
37013C15,16,183
37013C15,17,205
37013C15,18,162
37013C15,19,104
37013C15,20,54
37013C15,21,41
37013C15,22,28
37013C15,23,23
37013C16,0,16
37013C16,1,18
37013C16,2,13
37013C16,3,4
37013C16,4,5
37013C16,5,16
37013C16,6,58
37013C16,7,174
37013C16,8,214
37013C16,9,275
37013C16,10,265
37013C16,11,243
37013C16,12,238
37013C16,13,223
37013C16,14,280
37013C16,15,274
37013C16,16,336
37013C16,17,360
37013C16,18,286
37013C16,19,141
37013C16,20,89
37013C16,21,92
37013C16,22,59
37013C16,23,39
37013C17,0,6
37013C17,1,3
37013C17,2,1
37013C17,3,3
37013C17,4,1
37013C17,5,2
37013C17,6,8
37013C17,7,27
37013C17,8,41
37013C17,9,53
37013C17,10,59
37013C17,11,52
37013C17,12,39
37013C17,13,37
37013C17,14,41
37013C17,15,53
37013C17,16,56
37013C17,17,65
37013C17,18,52
37013C17,19,35
37013C17,20,25
37013C17,21,17
37013C17,22,9
37013C17,23,11
37013E11,0,33
37013E11,1,36
37013E11,2,35
37013E11,3,31
37013E11,4,15
37013E11,5,49
37013E11,6,206
37013E11,7,418
37013E11,8,614
37013E11,9,859
37013E11,10,773
37013E11,11,603
37013E11,12,527
37013E11,13,644
37013E11,14,662
37013E11,15,690
37013E11,16,880
37013E11,17,898
37013E11,18,561
37013E11,19,356
37013E11,20,234
37013E11,21,218
37013E11,22,144
37013E11,23,89
37013E12,0,27
37013E12,1,19
37013E12,2,18
37013E12,3,16
37013E12,4,13
37013E12,5,26
37013E12,6,152
37013E12,7,417
37013E12,8,492
37013E12,9,660
37013E12,10,622
37013E12,11,455
37013E12,12,365
37013E12,13,448
37013E12,14,418
37013E12,15,473
37013E12,16,541
37013E12,17,512
37013E12,18,348
37013E12,19,223
37013E12,20,140
37013E12,21,110
37013E12,22,88
37013E12,23,49
37013E13,0,22
37013E13,1,11
37013E13,2,13
37013E13,3,12
37013E13,4,18
37013E13,5,47
37013E13,6,134
37013E13,7,684
37013E13,8,760
37013E13,9,775
37013E13,10,491
37013E13,11,364
37013E13,12,314
37013E13,13,334
37013E13,14,387
37013E13,15,379
37013E13,16,352
37013E13,17,332
37013E13,18,225
37013E13,19,147
37013E13,20,71
37013E13,21,71
37013E13,22,44
37013E13,23,26
37013E14,0,14
37013E14,1,8
37013E14,2,18
37013E14,3,15
37013E14,4,17
37013E14,5,40
37013E14,6,125
37013E14,7,409
37013E14,8,526
37013E14,9,528
37013E14,10,399
37013E14,11,280
37013E14,12,194
37013E14,13,222
37013E14,14,184
37013E14,15,250
37013E14,16,280
37013E14,17,231
37013E14,18,174
37013E14,19,108
37013E14,20,74
37013E14,21,46
37013E14,22,21
37013E14,23,13
37013E15,0,12
37013E15,1,14
37013E15,2,13
37013E15,3,9
37013E15,4,15
37013E15,5,22
37013E15,6,166
37013E15,7,906
37013E15,8,641
37013E15,9,556
37013E15,10,380
37013E15,11,300
37013E15,12,272
37013E15,13,286
37013E15,14,326
37013E15,15,307
37013E15,16,373
37013E15,17,308
37013E15,18,198
37013E15,19,131
37013E15,20,95
37013E15,21,46
37013E15,22,43
37013E15,23,21
37013E16,0,63
37013E16,1,40
37013E16,2,23
37013E16,3,25
37013E16,4,21
37013E16,5,72
37013E16,6,276
37013E16,7,887
37013E16,8,1574
37013E16,9,1373
37013E16,10,1096
37013E16,11,852
37013E16,12,655
37013E16,13,831
37013E16,14,827
37013E16,15,895
37013E16,16,1024
37013E16,17,1199
37013E16,18,833
37013E16,19,516
37013E16,20,297
37013E16,21,233
37013E16,22,189
37013E16,23,113
37013E17,0,40
37013E17,1,30
37013E17,2,18
37013E17,3,13
37013E17,4,22
37013E17,5,69
37013E17,6,259
37013E17,7,1056
37013E17,8,1049
37013E17,9,942
37013E17,10,840
37013E17,11,662
37013E17,12,557
37013E17,13,662
37013E17,14,713
37013E17,15,835
37013E17,16,968
37013E17,17,1323
37013E17,18,761
37013E17,19,388
37013E17,20,222
37013E17,21,171
37013E17,22,124
37013E17,23,86
37013E18,0,92
37013E18,1,66
37013E18,2,37
37013E18,3,32
37013E18,4,47
37013E18,5,123
37013E18,6,310
37013E18,7,605
37013E18,8,788
37013E18,9,993
37013E18,10,692
37013E18,11,751
37013E18,12,699
37013E18,13,744
37013E18,14,945
37013E18,15,1107
37013E18,16,1463
37013E18,17,1817
37013E18,18,1092
37013E18,19,567
37013E18,20,426
37013E18,21,332
37013E18,22,236
37013E18,23,133
37014011,0,64
37014011,1,30
37014011,2,20
37014011,3,30
37014011,4,29
37014011,5,73
37014011,6,248
37014011,7,775
37014011,8,918
37014011,9,933
37014011,10,799
37014011,11,643
37014011,12,525
37014011,13,681
37014011,14,798
37014011,15,775
37014011,16,1071
37014011,17,1150
37014011,18,878
37014011,19,396
37014011,20,314
37014011,21,269
37014011,22,141
37014011,23,85
37014012,0,63
37014012,1,49
37014012,2,41
37014012,3,25
37014012,4,29
37014012,5,40
37014012,6,162
37014012,7,575
37014012,8,925
37014012,9,1023
37014012,10,919
37014012,11,871
37014012,12,689
37014012,13,674
37014012,14,789
37014012,15,941
37014012,16,1019
37014012,17,1102
37014012,18,1000
37014012,19,546
37014012,20,398
37014012,21,336
37014012,22,196
37014012,23,113
37014013,0,30
37014013,1,19
37014013,2,16
37014013,3,13
37014013,4,26
37014013,5,30
37014013,6,76
37014013,7,172
37014013,8,246
37014013,9,300
37014013,10,356
37014013,11,288
37014013,12,212
37014013,13,255
37014013,14,266
37014013,15,292
37014013,16,340
37014013,17,342
37014013,18,295
37014013,19,165
37014013,20,127
37014013,21,82
37014013,22,65
37014013,23,40
37014014,0,20
37014014,1,20
37014014,2,16
37014014,3,11
37014014,4,21
37014014,5,31
37014014,6,39
37014014,7,172
37014014,8,216
37014014,9,276
37014014,10,291
37014014,11,234
37014014,12,178
37014014,13,191
37014014,14,197
37014014,15,217
37014014,16,240
37014014,17,250
37014014,18,187
37014014,19,125
37014014,20,106
37014014,21,72
37014014,22,48
37014014,23,28
37014015,0,23
37014015,1,13
37014015,2,11
37014015,3,6
37014015,4,3
37014015,5,19
37014015,6,30
37014015,7,101
37014015,8,165
37014015,9,234
37014015,10,182
37014015,11,139
37014015,12,149
37014015,13,121
37014015,14,169
37014015,15,162
37014015,16,177
37014015,17,146
37014015,18,142
37014015,19,95
37014015,20,63
37014015,21,44
37014015,22,27
37014015,23,19
37014018,0,74
37014018,1,31
37014018,2,23
37014018,3,35
37014018,4,34
37014018,5,78
37014018,6,243
37014018,7,632
37014018,8,840
37014018,9,813
37014018,10,707
37014018,11,574
37014018,12,418
37014018,13,475
37014018,14,571
37014018,15,612
37014018,16,715
37014018,17,886
37014018,18,675
37014018,19,313
37014018,20,252
37014018,21,214
37014018,22,109
37014018,23,73
37014411,0,3
37014411,1,4
37014411,2,8
37014411,3,2
37014411,4,4
37014411,5,9
37014411,6,23
37014411,7,43
37014411,8,56
37014411,9,119
37014411,10,82
37014411,11,76
37014411,12,58
37014411,13,61
37014411,14,59
37014411,15,57
37014411,16,67
37014411,17,80
37014411,18,38
37014411,19,29
37014411,20,23
37014411,21,19
37014411,22,11
37014411,23,6
37014412,0,18
37014412,1,25
37014412,2,10
37014412,3,8
37014412,4,15
37014412,5,17
37014412,6,88
37014412,7,172
37014412,8,198
37014412,9,228
37014412,10,223
37014412,11,226
37014412,12,178
37014412,13,211
37014412,14,230
37014412,15,215
37014412,16,223
37014412,17,275
37014412,18,229
37014412,19,129
37014412,20,92
37014412,21,70
37014412,22,40
37014412,23,39
37014413,0,14
37014413,1,20
37014413,2,5
37014413,3,5
37014413,4,7
37014413,5,20
37014413,6,43
37014413,7,82
37014413,8,125
37014413,9,135
37014413,10,130
37014413,11,142
37014413,12,117
37014413,13,121
37014413,14,124
37014413,15,161
37014413,16,146
37014413,17,159
37014413,18,157
37014413,19,83
37014413,20,47
37014413,21,38
37014413,22,27
37014413,23,23
37014414,0,12
37014414,1,13
37014414,2,25
37014414,3,19
37014414,4,53
37014414,5,89
37014414,6,105
37014414,7,136
37014414,8,195
37014414,9,219
37014414,10,248
37014414,11,209
37014414,12,171
37014414,13,173
37014414,14,212
37014414,15,218
37014414,16,238
37014414,17,250
37014414,18,186
37014414,19,102
37014414,20,88
37014414,21,69
37014414,22,46
37014414,23,48
37014611,0,43
37014611,1,16
37014611,2,22
37014611,3,22
37014611,4,14
37014611,5,36
37014611,6,66
37014611,7,155
37014611,8,230
37014611,9,267
37014611,10,296
37014611,11,326
37014611,12,259
37014611,13,257
37014611,14,270
37014611,15,329
37014611,16,362
37014611,17,286
37014611,18,196
37014611,19,148
37014611,20,116
37014611,21,94
37014611,22,66
37014611,23,53
37014612,0,31
37014612,1,25
37014612,2,17
37014612,3,9
37014612,4,12
37014612,5,29
37014612,6,54
37014612,7,98
37014612,8,132
37014612,9,167
37014612,10,198
37014612,11,163
37014612,12,148
37014612,13,148
37014612,14,168
37014612,15,193
37014612,16,201
37014612,17,156
37014612,18,104
37014612,19,94
37014612,20,75
37014612,21,62
37014612,22,58
37014612,23,33
37014613,0,4
37014613,1,5
37014613,2,1
37014613,3,1
37014613,4,7
37014613,5,5
37014613,6,11
37014613,7,32
37014613,8,44
37014613,9,44
37014613,10,42
37014613,11,50
37014613,12,38
37014613,13,31
37014613,14,43
37014613,15,64
37014613,16,60
37014613,17,32
37014613,18,24
37014613,19,11
37014613,20,4
37014613,21,9
37014613,22,6
37014613,23,4
37014614,0,12
37014614,1,9
37014614,2,8
37014614,3,5
37014614,4,8
37014614,5,14
37014614,6,35
37014614,7,85
37014614,8,137
37014614,9,188
37014614,10,171
37014614,11,115
37014614,12,104
37014614,13,123
37014614,14,131
37014614,15,132
37014614,16,119
37014614,17,112
37014614,18,69
37014614,19,68
37014614,20,37
37014614,21,29
37014614,22,19
37014614,23,16
37014811,0,17
37014811,1,18
37014811,2,11
37014811,3,10
37014811,4,11
37014811,5,27
37014811,6,74
37014811,7,225
37014811,8,240
37014811,9,274
37014811,10,246
37014811,11,236
37014811,12,160
37014811,13,170
37014811,14,196
37014811,15,234
37014811,16,252
37014811,17,273
37014811,18,237
37014811,19,112
37014811,20,76
37014811,21,71
37014811,22,56
37014811,23,40
37014812,0,18
37014812,1,10
37014812,2,4
37014812,3,5
37014812,4,4
37014812,5,12
37014812,6,20
37014812,7,86
37014812,8,116
37014812,9,158
37014812,10,175
37014812,11,141
37014812,12,120
37014812,13,121
37014812,14,118
37014812,15,148
37014812,16,151
37014812,17,144
37014812,18,125
37014812,19,73
37014812,20,55
37014812,21,42
37014812,22,31
37014812,23,26
37014813,0,21
37014813,1,6
37014813,2,9
37014813,3,11
37014813,4,12
37014813,5,16
37014813,6,22
37014813,7,69
37014813,8,95
37014813,9,133
37014813,10,154
37014813,11,156
37014813,12,142
37014813,13,130
37014813,14,101
37014813,15,137
37014813,16,177
37014813,17,170
37014813,18,139
37014813,19,86
37014813,20,61
37014813,21,54
37014813,22,39
37014813,23,28
37014A12,0,5
37014A12,1,4
37014A12,2,10
37014A12,3,2
37014A12,4,8
37014A12,5,17
37014A12,6,41
37014A12,7,65
37014A12,8,112
37014A12,9,126
37014A12,10,152
37014A12,11,136
37014A12,12,94
37014A12,13,96
37014A12,14,113
37014A12,15,134
37014A12,16,141
37014A12,17,154
37014A12,18,112
37014A12,19,59
37014A12,20,48
37014A12,21,19
37014A12,22,20
37014A12,23,16
37014A13,0,1
37014A13,1,6
37014A13,2,2
37014A13,3,2
37014A13,4,4
37014A13,5,8
37014A13,6,13
37014A13,7,129
37014A13,8,181
37014A13,9,176
37014A13,10,131
37014A13,11,99
37014A13,12,68
37014A13,13,89
37014A13,14,120
37014A13,15,100
37014A13,16,117
37014A13,17,103
37014A13,18,73
37014A13,19,36
37014A13,20,39
37014A13,21,16
37014A13,22,16
37014A13,23,7
37014A14,0,6
37014A14,1,12
37014A14,2,10
37014A14,3,8
37014A14,4,11
37014A14,5,7
37014A14,6,27
37014A14,7,59
37014A14,8,101
37014A14,9,143
37014A14,10,138
37014A14,11,126
37014A14,12,95
37014A14,13,101
37014A14,14,125
37014A14,15,160
37014A14,16,204
37014A14,17,190
37014A14,18,114
37014A14,19,61
37014A14,20,46
37014A14,21,28
37014A14,22,23
37014A14,23,29
37014A15,0,5
37014A15,1,5
37014A15,2,4
37014A15,3,4
37014A15,4,3
37014A15,5,6
37014A15,6,22
37014A15,7,46
37014A15,8,72
37014A15,9,100
37014A15,10,80
37014A15,11,81
37014A15,12,70
37014A15,13,94
37014A15,14,73
37014A15,15,108
37014A15,16,147
37014A15,17,257
37014A15,18,111
37014A15,19,48
37014A15,20,39
37014A15,21,30
37014A15,22,19
37014A15,23,12
37014C11,0,28
37014C11,1,32
37014C11,2,22
37014C11,3,19
37014C11,4,15
37014C11,5,30
37014C11,6,35
37014C11,7,118
37014C11,8,161
37014C11,9,205
37014C11,10,205
37014C11,11,240
37014C11,12,195
37014C11,13,208
37014C11,14,240
37014C11,15,258
37014C11,16,268
37014C11,17,339
37014C11,18,222
37014C11,19,144
37014C11,20,110
37014C11,21,90
37014C11,22,78
37014C11,23,43
37014C12,0,12
37014C12,1,8
37014C12,2,4
37014C12,3,6
37014C12,4,7
37014C12,5,11
37014C12,6,26
37014C12,7,42
37014C12,8,73
37014C12,9,135
37014C12,10,159
37014C12,11,189
37014C12,12,133
37014C12,13,97
37014C12,14,96
37014C12,15,131
37014C12,16,186
37014C12,17,179
37014C12,18,118
37014C12,19,59
37014C12,20,62
37014C12,21,28
37014C12,22,25
37014C12,23,23
37014C13,0,35
37014C13,1,21
37014C13,2,13
37014C13,3,34
37014C13,4,23
37014C13,5,36
37014C13,6,136
37014C13,7,154
37014C13,8,199
37014C13,9,275
37014C13,10,277
37014C13,11,260
37014C13,12,224
37014C13,13,261
37014C13,14,268
37014C13,15,306
37014C13,16,345
37014C13,17,291
37014C13,18,270
37014C13,19,184
37014C13,20,146
37014C13,21,93
37014C13,22,69
37014C13,23,50
37014C14,0,29
37014C14,1,20
37014C14,2,14
37014C14,3,12
37014C14,4,16
37014C14,5,26
37014C14,6,75
37014C14,7,114
37014C14,8,150
37014C14,9,221
37014C14,10,206
37014C14,11,196
37014C14,12,206
37014C14,13,176
37014C14,14,267
37014C14,15,236
37014C14,16,258
37014C14,17,302
37014C14,18,265
37014C14,19,169
37014C14,20,110
37014C14,21,88
37014C14,22,68
37014C14,23,62
37014C15,0,9
37014C15,1,11
37014C15,2,8
37014C15,3,9
37014C15,4,4
37014C15,5,10
37014C15,6,34
37014C15,7,57
37014C15,8,74
37014C15,9,108
37014C15,10,125
37014C15,11,109
37014C15,12,73
37014C15,13,77
37014C15,14,84
37014C15,15,108
37014C15,16,89
37014C15,17,76
37014C15,18,78
37014C15,19,59
37014C15,20,61
37014C15,21,31
37014C15,22,25
37014C15,23,29
37014C17,0,22
37014C17,1,8
37014C17,2,15
37014C17,3,8
37014C17,4,14
37014C17,5,16
37014C17,6,49
37014C17,7,84
37014C17,8,155
37014C17,9,153
37014C17,10,156
37014C17,11,177
37014C17,12,141
37014C17,13,165
37014C17,14,170
37014C17,15,185
37014C17,16,252
37014C17,17,307
37014C17,18,204
37014C17,19,96
37014C17,20,81
37014C17,21,68
37014C17,22,23
37014C17,23,23
37014E11,0,63
37014E11,1,46
37014E11,2,49
37014E11,3,30
37014E11,4,43
37014E11,5,79
37014E11,6,183
37014E11,7,536
37014E11,8,540
37014E11,9,607
37014E11,10,643
37014E11,11,525
37014E11,12,422
37014E11,13,430
37014E11,14,485
37014E11,15,484
37014E11,16,442
37014E11,17,444
37014E11,18,405
37014E11,19,274
37014E11,20,225
37014E11,21,181
37014E11,22,175
37014E11,23,103
37014E12,0,42
37014E12,1,28
37014E12,2,31
37014E12,3,29
37014E12,4,26
37014E12,5,48
37014E12,6,134
37014E12,7,180
37014E12,8,226
37014E12,9,317
37014E12,10,342
37014E12,11,321
37014E12,12,219
37014E12,13,208
37014E12,14,246
37014E12,15,250
37014E12,16,250
37014E12,17,272
37014E12,18,213
37014E12,19,165
37014E12,20,126
37014E12,21,93
37014E12,22,85
37014E12,23,50
37014E21,0,28
37014E21,1,17
37014E21,2,22
37014E21,3,23
