HEX,Downstream_HEX,Probability
3C601B,3C6002,0.9399508030675734
3C601B,3D6017,0.060049196932426566
3C610B,3C6124,0.8687730857542179
3C610B,3D611B,0.13122691424578217
3C610C,3C610B,0.8330180648822473
3C610C,3D6123,0.16698193511775278
3C610D,3C6129,0.9244030285381479
3C610D,3D612A,0.07559697146185207
3C610E,3C610D,0.8506974341312209
3C610E,3D611F,0.14930256586877905
3C611A,3D6103,0.6440907043099564
3C611A,3C610B,0.35590929569004354
3C611C,3D6104,0.5974658869395711
3C611C,3C6124,0.40253411306042886
3C611E,3D6127,0.5616905248807089
3C611E,3E6108,0.4383094751192911
3C6120,3C610D,0.5114054451802796
3C6120,3D6101,0.48859455481972036
3C6122,3C610C,0.7224537037037037
3C6122,3D6102,0.2775462962962963
3C6124,3C6126,0.8700406783242643
3C6124,3C8117,0.06630038565164563
3C6124,3D8116,0.06365893602409002
3C6126,3E6108,0.9310022120129318
3C6126,3D611D,0.06899778798706824
3C6129,3C610C,0.9390738813735692
3C6129,3D6121,0.060926118626430804
3C612B,3C6129,0.7222222222222222
3C612B,3D6128,0.2777777777777778
3C6201,3C6202,0.9594151875213925
3C6201,3D6205,0.0405848124786074
3C6202,3C5413,0.9728846153846153
3C6202,3D5411,0.027115384615384614
3C6206,3C6202,0.8827813659475059
3C6206,3D6204,0.11721863405249416
3C6208,3C6201,0.8880581935744595
3C6208,3D3021,0.11194180642554051
3C6302,3C3020,0.8575109507858799
3C6302,3D3022,0.14248904921412006
3C6304,3C301F,0.6216303994803508
3C6304,3D3023,0.37836960051964924
3C6306,3D3024,0.5505184470701712
3C6306,3C301E,0.4494815529298288
3C6308,3C301C,0.8180745634733365
3C6308,3D3026,0.18192543652666351
3C6401,3C640D,0.9438053097345133
3C6401,3D6407,0.05619469026548673
3C6406,3C301B,1.0
3C6408,3C640D,0.8083104664837318
3C6408,3D6404,0.19168953351626813
3C640A,3C6401,0.728949858088931
3C640A,3D3608,0.2710501419110691
3C640D,3C9B13,1.0
3C6509,3C650A,0.8379665157945843
3C6509,3D6519,0.16203348420541575
3C650A,3C650B,0.9979593379185246
3C650A,3C0B18,0.002040662081475323
3C650B,3C650C,0.9360188920232658
3C650B,3D6517,0.06398110797673415
3C650C,3C650D,0.7224553099169849
3C650C,3D5412,0.20695497821526546
3C650C,3C8304,0.07058971186774962
3C650D,3C650E,0.9064589235127479
3C650D,3D6515,0.09354107648725213
3C650E,3C6512,0.8663769528336599
3C650E,3D6513,0.13362304716634016
3C6512,3C6510,1.0
3C6514,3D6503,0.746355872343158
3C6514,3C6512,0.25364412765684197
3C6516,3D6504,0.6914098972922502
3C6516,3C650E,0.3085901027077498
3C6518,3D6506,0.5165573177661827
3C6518,3C650C,0.4834426822338172
3C651A,3C650A,0.5569061693447673
3C651A,3D6508,0.4430938306552327
3C6702,3C673E,0.8996169656203289
3C6702,3D673D,0.10038303437967115
3C6704,3C6705,0.8467818492500475
3C6704,3D6737,0.15321815074995254
3C6705,3C6743,0.8022891402098379
3C6705,3C9F11,0.19771085979016215
3C6706,3C6707,0.9466724662896912
3C6706,3D6728,0.05332753371030883
3C6707,3C6724,0.5823294971116385
3C6707,3D3F08,0.29891182660875015
3C6707,3C3F04,0.1187586762796113
3C6709,3C670A,0.8643788996029496
3C6709,3D672E,0.13562110039705047
3C670A,3C670B,0.9743694297198112
3C670A,3D6730,0.025630570280188735
3C670B,3C670D,0.9413448585541087
3C670B,3D6732,0.05865514144589133
3C670D,3D1D0D,0.8860337719545942
3C670D,3C1D03,0.11396622804540577
3C671A,3C671B,0.91405949727112
3C671A,3D673C,0.08594050272888
3C671B,3C671E,0.5160949868073879
3C671B,3C1006,0.28733509234828497
3C671B,3D1008,0.19656992084432717
3C671E,3C6702,0.7641486119120191
3C671E,3D673A,0.2358513880879809
3C671F,3C6709,0.8847063884706389
3C671F,3D672C,0.11529361152936116
3C6722,3C4404,0.5125281320330083
3C6722,3C671A,0.42610652663165793
3C6722,3D440C,0.061365341335333834
3C6724,3C671F,0.8074136983563971
3C6724,3D672A,0.19258630164360294
3C6727,3D6716,0.7796674225245653
3C6727,3C6706,0.2203325774754346
3C6729,3D6715,0.7183491355270496
3C6729,3C6707,0.28165086447295035
3C672B,3D6714,0.6670293797606094
3C672B,3C671F,0.33297062023939067
3C672D,3D6713,0.6262224938875306
3C672D,3C6709,0.37377750611246946
3C672F,3D6712,0.5471979544001705
3C672F,3C670A,0.4528020455998295
3C6731,3C670B,0.5936192468619247
3C6731,3D6711,0.4063807531380753
3C6733,3D6710,0.5529075309818875
3C6733,3C670D,0.4470924690181125
3C6734,3C673E,0.5970122390208783
3C6734,3D6720,0.40298776097912165
3C6736,3D6741,0.5011230346892938
3C6736,3C6704,0.49887696531070624
3C6738,3D6717,0.6150140505820956
3C6738,3C6705,0.3849859494179045
3C6739,3C671B,0.6885819879400895
3C6739,3D671D,0.31141801205991054
3C673B,3D6721,0.7146984924623115
3C673B,3C6702,0.28530150753768846
3C673E,3C6740,0.8389113968645411
3C673E,3D8A0C,0.10511713933415537
3C673E,3DA112,0.05597146380130351
3C6740,3C6704,0.8752542588354946
3C6740,3D6735,0.12474574116450547
3C6743,3C6706,0.9179555880323144
3C6743,3D6726,0.08204441196768562
3C6801,3C6802,0.8356535189481825
3C6801,3C2604,0.16434648105181748
3C6802,3C6803,0.9036144578313253
3C6802,3D6809,0.0963855421686747
3C6803,3C2404,0.9452275473217882
3C6803,3D240E,0.05477245267821184
3C6808,3C6801,1.0
3C680A,3C6803,0.5034280117531832
3C680A,3D6805,0.49657198824681686
3C6901,3C691A,0.6489874638379942
3C6901,3C1C03,0.3338402195682813
3C6901,3D1C09,0.0171723165937245
3C6904,3C6906,0.7761888352860097
3C6904,3D6917,0.22381116471399035
3C6906,3C6908,0.8222295153703096
3C6906,3C390F,0.17777048462969042
3C6908,3C690A,0.9590205212136472
3C6908,3D6919,0.04097947878635276
3C690A,3D9009,1.0
3C6910,3D691B,0.7714798666324698
3C6910,3C691C,0.22852013336753013
3C6912,3D691D,0.619348054679285
3C6912,3C691E,0.38065194532071506
3C6914,3D6903,0.5866666666666667
3C6914,3C6904,0.41333333333333333
3C6916,3D6905,0.7701183431952663
3C6916,3C6906,0.22988165680473374
3C6918,3C690A,0.6583629893238434
3C6918,3D6909,0.3416370106761566
3C691A,3C691C,0.8766896966055873
3C691A,3D6911,0.12331030339441273
3C691C,3C691E,0.9175971323802068
3C691C,3D6913,0.08240286761979317
3C691E,3C6904,0.9664426675740048
3C691E,3D6915,0.033557332425995234
3C6A01,3E6A02,0.8916475681181564
3C6A01,3D6A07,0.10835243188184365
3C6A08,3D6A06,0.5519646593815392
3C6A08,3E6A02,0.44803534061846084
3C6B01,3E6B02,0.9127830609993169
3C6B01,3D6B08,0.08721693900068303
3C6B09,3D6B07,0.6331458815745947
3C6B09,3E6B02,0.3668541184254052
3C6C01,3C6C02,0.841070618478754
3C6C01,3D6C0B,0.15892938152124603
3C6C02,3C6C03,0.9160089352196575
3C6C02,3D6C0D,0.08399106478034252
3C6C03,3C6C04,0.9093681000946273
3C6C03,3D6C0F,0.09063189990537272
3C6C04,3C6C05,0.9789989118607182
3C6C04,3D6C11,0.021001088139281827
3C6C05,3C5807,0.6044
3C6C05,3C2B02,0.3693
3C6C05,3D2B04,0.0263
3C6C0C,3C6C02,0.5154989384288747
3C6C0C,3D6C0A,0.48450106157112527
3C6C0E,3C6C03,0.8472222222222222
3C6C0E,3D6C09,0.1527777777777778
3C6C10,3D6C08,0.5379779989523311
3C6C10,3C6C04,0.46202200104766894
3C6C12,3C6C05,0.8388157894736842
3C6C12,3D6C07,0.1611842105263158
3C6E01,3C6E02,0.909614773810064
3C6E01,3D6E1F,0.09038522618993602
3C6E02,3C6E03,0.9223149738387187
3C6E02,3D6E1B,0.0776850261612813
3C6E03,3C6E04,0.8694924473827357
3C6E03,3D6E1D,0.13050755261726432
3C6E04,3C6E05,0.7801929085722049
3C6E04,3D6E14,0.21980709142779514
3C6E05,3C6E06,0.9265911753221397
3C6E05,3D6E16,0.07340882467786021
3C6E06,3C6E07,0.9670786221404155
3C6E06,3D6E1E,0.03292137785958454
3C6E07,3C6E08,1.0
3C6E08,3C6E09,0.9567154678548695
3C6E08,3D6E19,0.04328453214513049
3C6E09,3C791E,0.8128018937334058
3C6E09,3D921F,0.18719810626659417
3C6E13,3D6E10,0.7070917070917071
3C6E13,3C6E04,0.2929082929082929
3C6E15,3D6E0F,0.8981664315937941
3C6E15,3C6E05,0.10183356840620593
3C6E17,3C6E06,0.6845819761129207
3C6E17,3D6E0E,0.31541802388707924
3C6E18,3C6E07,0.8461664482306684
3C6E18,3D6E0D,0.15383355176933158
3C6E1A,3C6E09,0.8950190780653811
3C6E1A,3D6E0B,0.10498092193461896
3C6E1C,3D6E11,0.6467116357504216
3C6E1C,3C6E03,0.35328836424957843
3C6E20,3D6E12,0.9568588220582719
3C6E20,3C6E02,0.04314117794172815
3C6F01,3C310F,0.5435950607974361
3C6F01,3D6F14,0.45640493920256386
3C6F03,3D320C,0.513431182497923
3C6F03,3C3208,0.486568817502077
3C6F05,3C3209,0.5054723502304147
3C6F05,3D320B,0.49452764976958524
3C6F07,3C310C,0.5114561397994782
3C6F07,3D3114,0.4885438602005217
3C6F09,3D3112,0.5529506871463218
3C6F09,3C6F11,0.44704931285367827
3C6F0B,3D3110,0.781037350672917
3C6F0B,3C3207,0.218962649327083
3C6F0D,3D3115,0.559291741136373
3C6F0D,3C310B,0.4407082588636269
3C6F0F,3D3113,0.734984923804091
3C6F0F,3C310D,0.265015076195909
3C6F11,3C6F13,0.901130520652433
3C6F11,3DA30B,0.06905710491367861
3C6F11,3CA30C,0.02981237443388838
3C6F13,3C310F,0.9177222431067453
3C6F13,3D6F10,0.08227775689325466
3C7001,3C7002,0.9628507100796675
3C7001,3D700B,0.03714928992033253
3C7002,3C7003,0.9289395595814463
3C7002,3D700D,0.0710604404185538
3C7003,3C7101,0.9854637325619714
3C7003,3D7107,0.014536267438028633
3C700C,3C7002,0.7957189390414147
3C700C,3D7006,0.2042810609585854
3C700E,3C7003,0.6479620853080569
3C700E,3D7005,0.3520379146919431
3C7101,3C7102,0.8524961695607763
3C7101,3D7605,0.10680541368743617
3C7101,3C7712,0.040698416751787536
3C7102,3C7103,0.8794915297156314
3C7102,3D7109,0.12050847028436859
3C7103,3C7207,0.7734976482644454
3C7103,3D1207,0.14646451375568226
3C7103,3C1205,0.0800378379798723
3C7108,3C7101,0.9196675900277008
3C7108,3D7004,0.08033240997229917
3C710A,3D7105,0.5688015218769816
3C710A,3C7103,0.43119847812301837
3C7207,3C7209,0.9051918735891648
3C7207,3D720D,0.09480812641083522
3C7209,3C9F23,0.8675267729150856
3C7209,3D9F22,0.1324732270849144
3C720B,3C7301,0.9561450279925353
3C720B,3D730B,0.043854972007464674
3C720E,3C7209,0.6655992967916118
3C720E,3D7208,0.3344007032083883
3C7210,3C720B,1.0
3C7212,3C7805,0.8416846884154665
3C7212,3D7817,0.1583153115845335
3C7301,3C7302,0.8050566523180446
3C7301,3C4005,0.1042336681345142
3C7301,3D4009,0.09070967954744116
3C7302,3C7303,0.9156036287508723
3C7302,3D740E,0.0843963712491277
3C7303,3C7304,0.7739781488739981
3C7303,3D730D,0.2260218511260019
3C7304,3C7311,1.0
3C730C,3C7301,0.5873755220044973
3C730C,3D720C,0.4126244779955027
3C730E,3D7308,0.8057315486929887
3C730E,3C7304,0.1942684513070113
3C7311,3D9502,1.0
3C7401,3C2607,0.4091728645481181
3C7401,3C6C01,0.325332431823304
3C7401,3D260D,0.26549470362857785
3C7403,3C2706,0.618830675778284
3C7403,3D270E,0.381169324221716
3C7405,3C7406,0.5100498930862437
3C7405,3D2901,0.48995010691375623
3C7406,3D250A,0.9318984361863124
3C7406,3C2601,0.06810156381368758
3C7409,3C740A,0.9087786057819354
3C7409,3D400B,0.09122139421806458
3C740A,3C740B,0.7751479289940828
3C740A,3D7415,0.22485207100591717
3C740B,3C740C,0.6739383497858075
3C740B,3D7417,0.3260616502141926
3C740C,3D7413,0.8326044703595724
3C740C,3C740D,0.1673955296404276
3C740D,3C7303,1.0
3C7414,3D740F,0.9155114722753346
3C7414,3C740D,0.08448852772466539
3C7416,3C740B,0.5999159707998529
3C7416,3D7411,0.4000840292001471
3C7418,3D7410,0.7344190701483032
3C7418,3C740C,0.26558092985169685
3C7501,3C7502,0.828837406114461
3C7501,3D751D,0.17116259388553898
3C7502,3C750F,0.5117730831061718
3C7502,3C750D,0.26090375340742294
3C7502,3D751F,0.13846368910323617
3C7502,3C7525,0.08885947438316907
3C750F,3D7521,0.4390792270468979
3C750F,3C7511,0.3816245970164682
3C750F,3D5819,0.17929617593663386
3C7511,3C7513,1.0
3C7513,3C7601,0.5186536456904592
3C7513,3D7609,0.4813463543095408
3C751E,3C7502,0.763617420295895
3C751E,3D750B,0.23638257970410503
3C7520,3D750C,0.6622936119612468
3C7520,3C750F,0.33636133257958245
3C7520,3C750D,0.0013450554591707441
3C7522,3D7510,0.8459658008223849
3C7522,3C7511,0.15344499047236987
3C7522,3D5819,0.0005892087052452111
3C7601,3C7602,0.7518546895146974
3C7601,3C4106,0.15114084428082897
3C7601,3D4108,0.09700446620447369
3C7602,3C7603,0.9118877004223843
3C7602,3D760B,0.08811229957761574
3C7603,3C7604,0.9130165745856353
3C7603,3D760D,0.08698342541436464
3C7604,3C7712,0.8615648386274646
3C7604,3D7106,0.08512314357869373
3C7604,3C7102,0.05331201779384166
3C760A,3D7514,0.6847761312621667
3C760A,3C7601,0.3152238687378332
3C760C,3D7607,0.6621405750798722
3C760C,3C7603,0.33785942492012777
3C760E,3D7606,0.7241744658308317
3C760E,3C7604,0.2758255341691683
3C770C,3C770E,0.7519446473849327
3C770C,3C0105,0.18531092870342517
3C770C,3D010B,0.0627444239116421
3C770E,3C7710,0.9219361402410393
3C770E,3D7718,0.07806385975896071
3C7710,3C2D0B,0.7929425735855459
3C7710,3D2C04,0.204300619221308
3C7710,3C2C02,0.002756807193146153
3C7712,3C7714,0.8163557493001689
3C7712,3D771A,0.18364425069983117
3C7714,3D7716,0.5061429270680372
3C7714,3C770C,0.4938570729319628
3C7715,3D7713,0.7683720930232558
3C7715,3C7714,0.23162790697674418
3C7717,3D770B,0.8920534011443102
3C7717,3C770C,0.10794659885568976
3C7719,3D770F,0.8195981959819598
3C7719,3C7710,0.18040180401804018
3C7804,3C7212,0.7432316899401539
3C7804,3D9F26,0.2567683100598461
3C7805,3C7806,0.8667840233094574
3C7805,3C4001,0.10339929586014325
3C7805,3D4707,0.029816680830399418
3C7806,3D7819,1.0
3C7816,3D780A,0.6531723218730429
3C7816,3C7804,0.3468276781269571
3C7818,3C7805,0.7155992989079143
3C7818,3D7809,0.28440070109208576
3C781A,3D7807,1.0
3C781B,3C7804,0.5140963542548748
3C781B,3D7815,0.4859036457451253
3C7902,3C7903,0.8898205429725446
3C7902,3D7917,0.1101794570274554
3C7903,3C7904,0.8851857514141569
3C7903,3D7919,0.11481424858584315
3C7904,3D5A11,0.5238805970149254
3C7904,3C7905,0.29393034825870645
3C7904,3C5A03,0.18218905472636815
3C7905,3C7906,0.7741417216303061
3C7905,3D7911,0.22585827836969388
3C7906,3E7907,0.7252941789024263
3C7906,3D7913,0.2747058210975737
3C7912,3D790C,0.8396464646464646
3C7912,3C7906,0.16035353535353536
3C7914,3D790B,0.7191011235955056
3C7914,3E7907,0.2808988764044944
3C7916,3C7902,1.0
3C7918,3C7903,0.5293604016590264
3C7918,3D790F,0.4706395983409736
3C791A,3C7904,0.6071278825995807
3C791A,3D790E,0.3928721174004193
3C791E,3C7902,0.6660624445102101
3C791E,3D7915,0.3339375554897899
3C7A0B,3C7A1D,0.9126115876072116
3C7A0B,3D7A18,0.08738841239278838
3C7A0C,3C7A0B,0.8825605236180112
3C7A0C,3D7A16,0.1174394763819888
3C7A0D,3C7A0C,0.9023951297547103
3C7A0D,3D812E,0.08649573409171703
3C7A0D,3C812F,0.011109136153572698
3C7A0E,3C7A0D,0.8501923646049127
3C7A0E,3D7A1A,0.1498076353950873
3C7A0F,3C7A0E,0.9598823853716806
3C7A0F,3D7A13,0.0401176146283194
3C7A10,3C7A0F,0.9367074966773232
3C7A10,3D7A11,0.06329250332267682
3C7A12,3D7A01,0.7218882208862168
3C7A12,3C7A0F,0.2781117791137831
3C7A14,3C7A0E,0.697685329996872
3C7A14,3D7A02,0.30231467000312795
3C7A15,3D7A03,0.7634780381610962
3C7A15,3C7A0D,0.23652196183890384
3C7A17,3D7A05,0.8426143024618992
3C7A17,3C7A0B,0.15738569753810083
3C7A19,3D7A06,0.6067229215659151
3C7A19,3C7A1D,0.39327707843408494
3C7A1B,3E7A09,0.5426685525695427
3C7A1B,3D7A1E,0.45733144743045734
3C7A1D,3E7A09,0.978684129565332
3C7A1D,3D7A1C,0.021315870434667955
3C7C01,3C7C02,0.8210295291300878
3C7C01,3C8125,0.1209098164405427
3C7C01,3D8124,0.058060654429369515
3C7C02,3C7C03,0.8185461248697603
3C7C02,3D7C19,0.18145387513023964
3C7C03,3C7C04,0.5366293414310116
3C7C03,3D7C1B,0.4633706585689884
3C7C04,3C7C05,0.780256367571167
3C7C04,3D7C1D,0.21974363242883302
3C7C05,3E7C09,0.9054953413196425
3C7C05,3D7C1F,0.09450465868035748
3C7C06,3C7C07,0.7729752770673487
3C7C06,3D7C13,0.22702472293265133
3C7C07,3D7C15,0.6724919093851133
3C7C07,3C7C08,0.3275080906148867
3C7C08,3C7C01,0.9463548830811555
3C7C08,3D7C17,0.05364511691884457
3C7C14,3D7C12,0.5659238625812442
3C7C14,3C7C07,0.4340761374187558
3C7C16,3C7C08,0.7865646258503401
3C7C16,3D7C11,0.21343537414965985
3C7C18,3C7C01,0.642023346303502
3C7C18,3D7C10,0.35797665369649806
3C7C1A,3D7C0E,0.8012465373961218
3C7C1A,3C7C03,0.1987534626038781
3C7C1C,3D7C0D,0.8944009283434871
3C7C1C,3C7C04,0.10559907165651292
3C7C1E,3D7C0C,0.7810499359795134
3C7C1E,3C7C05,0.21895006402048656
3C7C20,3E7C09,0.6224328593996841
3C7C20,3D7C0B,0.37756714060031593
3C7D05,3C7D09,0.784760698643871
3C7D05,3D7D07,0.21523930135612895
3C7D08,3D7D02,0.6888815024098388
3C7D08,3C7D09,0.3111184975901612
3C7D09,3C7D0B,0.652021819044231
3C7D09,3D8E1C,0.24611644729040674
3C7D09,3D8E0C,0.10186173366536226
3C7D0B,3C0902,1.0
3C7E05,3C7E0F,0.8691791298436438
3C7E05,3D7E09,0.1308208701563562
3C7E07,3C7E08,0.7675096315321545
3C7E07,3D7E0D,0.2324903684678455
3C7E08,3D4408,1.0
3C7E0A,3D7E04,0.5991007194244604
3C7E0A,3C7E0F,0.4008992805755396
3C7E0C,3D7E12,0.8156782976060084
3C7E0C,3C7E07,0.18432170239399154
3C7E0E,3C7E08,0.6959677419354838
3C7E0E,3D7E02,0.3040322580645161
3C7E0F,3C7E11,0.8795299164395192
3C7E0F,3C9B1C,0.060369096027525805
3C7E0F,3D9B1B,0.060100987532955
3C7E11,3C7E07,0.8740587560970128
3C7E11,3D7E0B,0.12594124390298725
3C7F01,3C781B,1.0
3C7F03,3C7F05,0.7338285360569483
3C7F03,3D7F0A,0.2661714639430517
3C7F05,3D7F08,0.5133295269884492
3C7F05,3C7F01,0.4866704730115508
3C7F07,3C7F01,0.7991242659787515
3C7F07,3D7F06,0.20087573402124842
3C7F09,3D7F04,0.8523162661093695
3C7F09,3C7F05,0.14768373389063044
3C8001,3C8002,1.0
3C8002,3D4708,1.0
3C8101,3C8105,0.8081774684645499
3C8101,3D8104,0.1918225315354502
3C8103,3D8102,0.5492815729770607
3C8103,3C8105,0.45071842702293924
3C8105,3C8109,0.9286492374727668
3C8105,3D8108,0.07135076252723312
3C8107,3C8109,0.7470521110688475
3C8107,3D8106,0.25294788893115255
3C8109,3C8139,0.929747739171823
3C8109,3D810C,0.07025226082817705
3C810B,3C8139,0.7602409638554217
3C810B,3D810A,0.2397590361445783
3C810D,3C8111,0.9703063629222309
3C810D,3D8110,0.02969363707776905
3C810F,3D810E,0.667953667953668
3C810F,3C8111,0.33204633204633205
3C8111,3C8115,0.7421868787276342
3C8111,3D8114,0.25781312127236583
3C8113,3D8112,0.7923667288944203
3C8113,3C8115,0.20763327110557975
3C8115,3C8117,0.7171785679682201
3C8115,3C6126,0.18176533281658755
3C8115,3D6125,0.10105609921519233
3C8117,3C811B,0.8911984163240445
3C8117,3D811A,0.10880158367595553
3C8119,3D8118,0.7650494159928122
3C8119,3C811B,0.23495058400718777
3C811B,3C811F,0.8054343351173322
3C811B,3D811E,0.19456566488266777
3C811D,3D811C,0.6866705135603001
3C811D,3C811F,0.31332948643969993
3C811F,3C8123,0.975032967032967
3C811F,3D8122,0.024967032967032968
3C8121,3C8123,0.6914225941422594
3C8121,3D8120,0.30857740585774057
3C8123,3C8125,0.8893129770992366
3C8123,3C7C02,0.06734520780322308
3C8123,3D7C0F,0.04334181509754029
3C8125,3C8129,0.9621056808412142
3C8125,3D8128,0.03789431915878579
3C8127,3D8126,0.5838120104438642
3C8127,3C8129,0.4161879895561358
3C8129,3C812D,0.9464052287581699
3C8129,3D812C,0.05359477124183006
3C812B,3C812D,0.7294117647058823
3C812B,3D812A,0.27058823529411763
3C812D,3C812F,0.5021383647798742
3C812D,3D7A04,0.2953459119496855
3C812D,3C7A0C,0.20251572327044026
3C812F,3C8133,0.8984987253328297
3C812F,3D8132,0.10150127466717024
3C8131,3D8130,0.6398288603656165
3C8131,3C8133,0.3601711396343835
3C8133,3C8137,0.870397077204115
3C8133,3D8136,0.129602922795885
3C8135,3D8134,0.7834497581945191
3C8135,3C8137,0.21655024180548094
3C8137,3C0C19,0.9744069912609239
3C8137,3D0C0F,0.025593008739076155
3C8139,3C810D,1.0
3C8201,3D8204,1.0
3C8203,3D8202,1.0
3C8302,3C8305,1.0
3C8304,3C8302,0.9173776460928854
3C8304,3C8307,0.08262235390711456
3C8402,3C8404,0.971125090234093
3C8402,3D8410,0.02887490976590698
3C8404,3C8406,0.9186091311885957
3C8404,3D8413,0.08139086881140435
3C8406,3C8408,0.9687833511205977
3C8406,3D8414,0.03121664887940235
3C8408,3C840A,0.9718917505556282
3C8408,3D8416,0.028108249444371812
3C840A,3D8418,1.0
3C840D,3C8402,0.8827527612574342
3C840D,3D8503,0.11724723874256585
3C840F,3C8404,1.0
3C8411,3C8408,0.6527377521613833
3C8411,3D8407,0.3472622478386167
3C8412,3C8406,0.5657026889903602
3C8412,3D8405,0.43429731100963975
3C8415,3C840A,0.8248981966259453
3C8415,3D8409,0.17510180337405468
3C8417,3D840B,1.0
3C8502,3C8402,0.9854230725429906
3C8502,3D840E,0.014576927457009453
3C8505,3C850E,0.7665726375176305
3C8505,3D850D,0.23342736248236953
3C8506,3C8510,0.6742323097463284
3C8506,3D850F,0.3257676902536716
3C8508,3C8512,0.8908565233104445
3C8508,3D8511,0.10914347668955547
3C850A,3D8501,0.6686746987951807
3C850A,3C8502,0.3313253012048193
3C850C,3C850E,0.9589329200796989
3C850C,3D8504,0.041067079920301085
3C850E,3C8510,0.9689390056381343
3C850E,3D8507,0.03106099436186571
3C8510,3C8512,0.9686152612052542
3C8510,3D8509,0.03138473879474581
3C8512,3D251A,0.8844036697247707
3C8512,3C2537,0.11559633027522936
3C8601,3C860B,0.620601733809281
3C8601,3D860A,0.37939826619071904
3C8603,3C860D,0.5500770416024653
3C8603,3D860C,0.44992295839753466
3C8605,3D860E,0.5080701754385964
3C8605,3C860F,0.4919298245614035
3C8607,3C8611,0.685546875
3C8607,3D8610,0.314453125
3C860B,3C860D,0.9228908806373595
3C860B,3D8604,0.07710911936264049
3C860D,3C860F,0.8137710633352702
3C860D,3D8606,0.1862289366647298
3C860F,3C8611,0.9201259662181506
3C860F,3D8608,0.07987403378184942
3C8611,3C870B,0.5168510419346539
3C8611,3C081C,0.3044764599948546
3C8611,3D0A13,0.17867249807049138
3C8701,3D870C,0.8171968649147072
3C8701,3C870D,0.18280313508529275
3C8703,3D870E,0.5638126009693053
3C8703,3C870F,0.43618739903069464
3C8705,3D8710,0.7378172588832488
3C8705,3C8711,0.2621827411167513
3C8707,3D8714,0.7887963663890991
3C8707,3C8715,0.21120363361090083
3C8709,3D8716,0.5281010151027482
3C8709,3E8717,0.4718989848972518
3C870B,3C870D,0.6746166950596252
3C870B,3D8702,0.32538330494037476
3C870D,3C870F,0.9448176583493282
3C870D,3D8704,0.05518234165067178
3C870F,3C8711,0.7850877192982456
3C870F,3D8706,0.2149122807017544
3C8711,3C8713,0.8613333333333333
3C8711,3C5301,0.13866666666666666
3C8713,3C8715,0.6234229028219205
3C8713,3D8708,0.3765770971780796
3C8715,3E8717,0.7852760736196319
3C8715,3D870A,0.2147239263803681
3C8801,3F8812,0.8492134164440487
3C8801,3C8809,0.15078658355595131
3C8803,3D880A,0.6890817064352857
3C8803,3C880B,0.3109182935647144
3C8805,3C880D,0.532617671345995
3C8805,3D880C,0.467382328654005
3C8807,3C880E,0.6180860403863038
3C8807,3D8810,0.38191395961369623
3C8809,3C880B,0.965766590389016
3C8809,3D8804,0.034233409610983985
3C880B,3C880D,0.9480700450555065
3C880B,3D8806,0.05192995494449348
3C880D,3C880E,0.9825662170035405
3C880D,3D8808,0.017433782996459462
3C880E,3C9B0F,0.8646461876028524
3C880E,3D340E,0.13535381239714755
3C8901,3D8912,0.8902977412731006
3C8901,3C8909,0.10970225872689938
3C8903,3D890A,0.7004956528804746
3C8903,3C890B,0.29950434711952545
3C8905,3C890E,0.5008130081300813
3C8905,3D890C,0.25663956639566393
3C8905,3CA207,0.24254742547425473
3C8909,3C890B,0.8280023409278954
3C8909,3D8904,0.17199765907210463
3C890B,3C890E,0.7660944206008584
3C890B,3CA207,0.210568669527897
3C890B,3D8906,0.023336909871244635
3C890E,3C1511,0.8107081260779364
3C890E,3D151B,0.18929187392206365
3C8911,3C8909,0.7160765075017682
3C8911,3D8902,0.2839234924982318
3C8A01,3C8A09,0.8506104328523862
3C8A01,3D8A08,0.14938956714761376
3C8A03,3C8A07,0.6999208234362628
3C8A03,3D0305,0.3000791765637371
3C8A07,3C8A09,0.9551163759747604
3C8A07,3D8A02,0.0448836240252396
3C8A09,3C8A0B,0.9898403483309144
3C8A09,3C9D08,0.010159651669085631
3C8A0B,3DA112,0.5822952351292432
3C8A0B,3C6740,0.31800840859545315
3C8A0B,3D673F,0.09969635627530364
3C8B01,3C8B13,0.79002726918582
3C8B01,3D8B12,0.20997273081417997
3C8B03,3C8B15,0.8305847076461769
3C8B03,3D8B14,0.16941529235382308
3C8B05,3C8B17,0.8311345646437994
3C8B05,3D8B16,0.16886543535620052
3C8B07,3C8B1B,0.5305855413804383
3C8B07,3D8B1A,0.46941445861956166
3C8B09,3C8B1D,0.6651133892513202
3C8B09,3D8B1C,0.3348866107486797
3C8B0B,3C8B1F,0.6474071702944942
3C8B0B,3D8B1E,0.35259282970550576
3C8B0D,3C8B21,0.7204795532928231
3C8B0D,3D8B20,0.27952044670717685
3C8B0F,3C8B23,0.5979563764983298
3C8B0F,3D8B22,0.4020436235016703
3C8B11,3C8B13,0.8672350791717418
3C8B11,3D8B02,0.13276492082825822
3C8B13,3C8B15,0.9275774826059456
3C8B13,3D8B04,0.07242251739405439
3C8B15,3C8B17,0.9735882417946734
3C8B15,3D8B06,0.026411758205326555
3C8B17,3C8B19,0.6413685035257247
3C8B17,3D5218,0.31250979367981196
3C8B17,3C5219,0.04612170279446331
3C8B19,3C8B1B,0.7832523322719401
3C8B19,3D8B08,0.2167476677280599
3C8B1B,3C8B1D,0.9460994551987945
