HEX,Downstream_HEX,Probability
3C1F06,3C0C01,2.479789713832267e-05
3C1F06,3D0C11,2.479789713832267e-05
3C1F06,3D7C19,2.479789713832267e-05
3C1F06,3D2018,2.479789713832267e-05
3C1F0E,3C0802,0.7103942652329749
3C1F0E,3D080A,0.21594982078853048
3C1F0E,3D1F12,0.01827956989247312
3C1F0E,3D1E0F,0.011827956989247311
3C1F0E,3D1E16,0.005017921146953405
3C1F0E,3D1F0F,0.004659498207885305
3C1F0E,3D9A07,0.0035842293906810036
3C1F0E,3C0803,0.0030465949820788533
3C1F0E,3D1811,0.0030465949820788533
3C1F0E,3D1F1B,0.002150537634408602
3C1F0E,3C0804,0.0012544802867383513
3C1F0E,3D1F0D,0.0012544802867383513
3C1F0E,3D0810,0.001075268817204301
3C1F0E,3D1F16,0.0008960573476702509
3C1F0E,3D1F11,0.0008960573476702509
3C1F0E,3D930A,0.0008960573476702509
3C1F0E,3D9A06,0.0007168458781362007
3C1F0E,3D090A,0.0005376344086021505
3C1F0E,3D1D17,0.0005376344086021505
3C1F0E,3C0805,0.0005376344086021505
3C1F0E,3D1F14,0.0005376344086021505
3C1F0E,3D1D11,0.0005376344086021505
3C1F0E,3D0812,0.0005376344086021505
3C1F0E,3D1E1A,0.0005376344086021505
3C1F0E,3D1E14,0.00035842293906810036
3C1F0E,3D1E12,0.00035842293906810036
3C1F0E,3D1F19,0.00035842293906810036
3C1F0E,3D1C0D,0.00035842293906810036
3C1F0E,3D1E1C,0.00035842293906810036
3C1F0E,3D7A11,0.00035842293906810036
3C1F0E,3D190F,0.00035842293906810036
3C1F0E,3D470C,0.00035842293906810036
3C1F0E,3D7C19,0.00035842293906810036
3C1F0E,3D5C1C,0.00017921146953405018
3C1F0E,3D0419,0.00017921146953405018
3C1F0E,3D0E2C,0.00017921146953405018
3C1F0E,3D092B,0.00017921146953405018
3C1F0E,3D271C,0.00017921146953405018
3C1F0E,3D930C,0.00017921146953405018
3C1F0E,3C0814,0.00017921146953405018
3C1F0E,3D1D13,0.00017921146953405018
3C1F0E,3D1E1E,0.00017921146953405018
3C1F0E,3D1E0C,0.00017921146953405018
3C1F0E,3D201A,0.00017921146953405018
3C1F0E,3D1C0B,0.00017921146953405018
3C1F0E,3C1F06,0.00017921146953405018
3C1F0E,3C1F1D,0.00017921146953405018
3C1F0E,3D0A06,0.00017921146953405018
3C1F0E,3D870A,0.00017921146953405018
3C1F0E,3D0708,0.00017921146953405018
3C1F0E,3D180F,0.00017921146953405018
3C1F0E,3D5316,0.00017921146953405018
3C1F0E,3D6902,0.00017921146953405018
3C1F0E,3D8204,0.00017921146953405018
3C1F0E,3D9906,0.00017921146953405018
3C1F0E,3D080C,0.00017921146953405018
3C1F0E,3D1E20,0.00017921146953405018
3C1F0E,3D081E,0.00017921146953405018
3C1F0E,3D470B,0.00017921146953405018
3C1F0E,3D811E,0.00017921146953405018
3C1F0E,3D7C15,0.00017921146953405018
3C1F0E,3D6123,0.00017921146953405018
3C1F0E,3D8A04,0.00017921146953405018
3C1F0E,3D6E1D,0.00017921146953405018
3C1F0E,3D1E18,0.00017921146953405018
3C1F0E,3C610D,0.00017921146953405018
3C1F0E,3D190B,0.00017921146953405018
3C1F0E,3C8305,0.00017921146953405018
3C1F0E,3D8B0E,0.00017921146953405018
3C1F0E,3D0C15,0.00017921146953405018
3C1F0E,3C1F20,0.00017921146953405018
3C1F0E,3D9006,0.00017921146953405018
3C1F0E,3D3F0E,0.00017921146953405018
3C1F0E,3C0824,0.00017921146953405018
3C1F0E,3D041B,0.00017921146953405018
3C1F0E,3D6737,0.00017921146953405018
3C1F0E,3D090C,0.00017921146953405018
3C1F0E,3C810D,0.00017921146953405018
3C1F10,3C0805,0.5076272833268558
3C1F10,3D0807,0.43237465993004276
3C1F10,3D1F12,0.012971239797901282
3C1F10,3C1F1D,0.007092887679751263
3C1F10,3D1F11,0.002137582588418189
3C1F10,3D1F16,0.0019918383210260396
3C1F10,3D1F19,0.0018460940536338905
3C1F10,3D9A07,0.001748931208705791
3C1F10,3D1F14,0.0016517683637776914
3C1F10,3D930A,0.0016031869413136418
3C1F10,3D090A,0.0012631169840652933
3C1F10,3D080E,0.0011173727166731442
3C1F10,3D081E,0.0010202098717450446
3C1F10,3D1C0D,0.0008744656043528955
3C1F10,3D1F0D,0.0008744656043528955
3C1F10,3D1F1B,0.0008258841818888457
3C1F10,3D1811,0.000777302759424796
3C1F10,3D0708,0.0006315584920326467
3C1F10,3D1E12,0.000582977069568597
3C1F10,3D9004,0.0004858142246404975
3C1F10,3D1D11,0.00043723280217644774
3C1F10,3D4610,0.00043723280217644774
3C1F10,3D1E16,0.00043723280217644774
3C1F10,3D1724,0.00043723280217644774
3C1F10,3D0A02,0.00043723280217644774
3C1F10,3D8204,0.00043723280217644774
3C1F10,3C0824,0.000388651379712398
3C1F10,3D090C,0.000388651379712398
3C1F10,3D0808,0.000388651379712398
3C1F10,3D1E1A,0.0003400699572483482
3C1F10,3D070A,0.0003400699572483482
3C1F10,3D090E,0.0003400699572483482
3C1F10,3D5316,0.0002914885347842985
3C1F10,3D6902,0.0002914885347842985
3C1F10,3D080C,0.0002914885347842985
3C1F10,3D1C0F,0.0002914885347842985
3C1F10,3D611B,0.0002914885347842985
3C1F10,3C1F20,0.0002914885347842985
3C1F10,3D080A,0.0002914885347842985
3C1F10,3D201E,0.00024290711232024875
3C1F10,3D1D17,0.00024290711232024875
3C1F10,3D6123,0.00024290711232024875
3C1F10,3D5314,0.00024290711232024875
3C1F10,3D0812,0.00024290711232024875
3C1F10,3D1C0B,0.00024290711232024875
3C1F10,3D2018,0.00024290711232024875
3C1F10,3D8104,0.00024290711232024875
3C1F10,3D9A06,0.00024290711232024875
3C1F10,3D0A06,0.00024290711232024875
3C1F10,3D7C13,0.00024290711232024875
3C1F10,3D1E1C,0.00024290711232024875
3C1F10,3D9006,0.00024290711232024875
3C1F10,3D611F,0.000194325689856199
3C1F10,3D5312,0.000194325689856199
3C1F10,3D6121,0.000194325689856199
3C1F10,3D081D,0.000194325689856199
3C1F10,3D201C,0.000194325689856199
3C1F10,3D8114,0.000194325689856199
3C1F10,3D180F,0.000194325689856199
3C1F10,3D0A04,0.000194325689856199
3C1F10,3D0C15,0.000194325689856199
3C1F10,3D190F,0.000194325689856199
3C1F10,3D8604,0.00014574426739214925
3C1F10,3D092B,0.00014574426739214925
3C1F10,3C8305,0.00014574426739214925
3C1F10,3D1E18,0.00014574426739214925
3C1F10,3D7C1B,0.00014574426739214925
3C1F10,3D0A0D,0.00014574426739214925
3C1F10,3C1F04,0.00014574426739214925
3C1F10,3D7819,0.00014574426739214925
3C1F10,3D0810,0.00014574426739214925
3C1F10,3D7412,0.00014574426739214925
3C1F10,3D5113,0.00014574426739214925
3C1F10,3D1529,9.71628449280995e-05
3C1F10,3D9906,9.71628449280995e-05
3C1F10,3D8708,9.71628449280995e-05
3C1F10,3D930C,9.71628449280995e-05
3C1F10,3D470C,9.71628449280995e-05
3C1F10,3D1809,9.71628449280995e-05
3C1F10,3C9A15,9.71628449280995e-05
3C1F10,3D1401,9.71628449280995e-05
3C1F10,3D7C19,9.71628449280995e-05
3C1F10,3D1403,9.71628449280995e-05
3C1F10,3D9908,9.71628449280995e-05
3C1F10,3D0602,9.71628449280995e-05
3C1F10,3D811E,9.71628449280995e-05
3C1F10,3DA204,9.71628449280995e-05
3C1F10,3D612A,9.71628449280995e-05
3C1F10,3D0813,9.71628449280995e-05
3C1F10,3D050A,9.71628449280995e-05
3C1F10,3D7A16,9.71628449280995e-05
3C1F10,3D201A,9.71628449280995e-05
3C1F10,3D6E1F,9.71628449280995e-05
3C1F10,3D151D,9.71628449280995e-05
3C1F10,3D9002,9.71628449280995e-05
3C1F10,3D1E09,9.71628449280995e-05
3C1F10,3C610E,9.71628449280995e-05
3C1F10,3D0A13,9.71628449280995e-05
3C1F10,3D1E14,9.71628449280995e-05
3C1F10,3D4612,9.71628449280995e-05
3C1F10,3D8602,9.71628449280995e-05
3C1F10,3D5111,9.71628449280995e-05
3C1F10,3D2101,9.71628449280995e-05
3C1F10,3C9302,9.71628449280995e-05
3C1F10,3D071D,4.858142246404975e-05
3C1F10,3D4307,4.858142246404975e-05
3C1F10,3D5C1C,4.858142246404975e-05
3C1F10,3D8A04,4.858142246404975e-05
3C1F10,3D0A07,4.858142246404975e-05
3C1F10,3D8B0C,4.858142246404975e-05
3C1F10,3D1E1E,4.858142246404975e-05
3C1F10,3D3033,4.858142246404975e-05
3C1F10,3D0D1C,4.858142246404975e-05
3C1F10,3D7609,4.858142246404975e-05
3C1F10,3D3D0C,4.858142246404975e-05
3C1F10,3C0920,4.858142246404975e-05
3C1F10,3D8E0C,4.858142246404975e-05
3C1F10,3D9E07,4.858142246404975e-05
3C1F10,3C1F02,4.858142246404975e-05
3C1F10,3D5C1E,4.858142246404975e-05
3C1F10,3D7811,4.858142246404975e-05
3C1F10,3D1606,4.858142246404975e-05
3C1F10,3D3F0E,4.858142246404975e-05
3C1F10,3D092D,4.858142246404975e-05
3C1F10,3D7D07,4.858142246404975e-05
3C1F10,3D0606,4.858142246404975e-05
3C1F10,3D251F,4.858142246404975e-05
3C1F10,3D6E14,4.858142246404975e-05
3C1F10,3D9A04,4.858142246404975e-05
3C1F10,3C0815,4.858142246404975e-05
3C1F10,3DA117,4.858142246404975e-05
3C1F10,3D4C15,4.858142246404975e-05
3C1F10,3D4C19,4.858142246404975e-05
3C1F10,3D7C15,4.858142246404975e-05
3C1F10,3D0923,4.858142246404975e-05
3C1F10,3D6919,4.858142246404975e-05
3C1F10,3D9E0D,4.858142246404975e-05
3C1F10,3DA007,4.858142246404975e-05
3C1F10,3D8608,4.858142246404975e-05
3C1F10,3D9A0B,4.858142246404975e-05
3C1F10,3D6519,4.858142246404975e-05
3C1F10,3D6407,4.858142246404975e-05
3C1F10,3D6F08,4.858142246404975e-05
3C1F10,3D1E0E,4.858142246404975e-05
3C1F10,3D510F,4.858142246404975e-05
3C1F10,3D3115,4.858142246404975e-05
3C1F10,3D8E0A,4.858142246404975e-05
3C1F10,3D0E33,4.858142246404975e-05
3C1F10,3D1E0C,4.858142246404975e-05
3C1F10,3D990B,4.858142246404975e-05
3C1F10,3D3125,4.858142246404975e-05
3C1F10,3D0D1E,4.858142246404975e-05
3C1F10,3D1D13,4.858142246404975e-05
3C1F10,3C1F06,4.858142246404975e-05
3C1F10,3C0814,4.858142246404975e-05
3C1F10,3D7A18,4.858142246404975e-05
3C1F10,3D0C11,4.858142246404975e-05
3C1F10,3D990A,4.858142246404975e-05
3C1F10,3C0820,4.858142246404975e-05
3C1F10,3D9A02,4.858142246404975e-05
3C1F10,3D5C20,4.858142246404975e-05
3C1F10,3D611D,4.858142246404975e-05
3C1F10,3D6515,4.858142246404975e-05
3C1F10,3D810C,4.858142246404975e-05
3C1F10,3D5A1A,4.858142246404975e-05
3C1F10,3D5419,4.858142246404975e-05
3C1F10,3D720D,4.858142246404975e-05
3C1F10,3DA115,4.858142246404975e-05
3C1F10,3D7C1D,4.858142246404975e-05
3C1F10,3D470B,4.858142246404975e-05
3C1F10,3D8606,4.858142246404975e-05
3C1F10,3D9011,4.858142246404975e-05
3C1F10,3D050C,4.858142246404975e-05
3C1F10,3D4926,4.858142246404975e-05
3C1F10,3D5015,4.858142246404975e-05
3C1F10,3D1A21,4.858142246404975e-05
3C1F10,3D071F,4.858142246404975e-05
3C1F10,3D0E35,4.858142246404975e-05
3C1F10,3D7A11,4.858142246404975e-05
3C1F10,3D1D19,4.858142246404975e-05
3C1F10,3D1E0B,4.858142246404975e-05
3C1F10,3D8B0A,4.858142246404975e-05
3C1F10,3D171A,4.858142246404975e-05
3C1F10,3D6F06,4.858142246404975e-05
3C1F10,3D4C0C,4.858142246404975e-05
3C1F13,3D1F1F,0.805221671362842
3C1F13,3C1F02,0.1178442772051218
3C1F13,3D1F1E,0.01747690551770874
3C1F13,3D1F0F,0.009095124300032101
3C1F13,3D1F1B,0.004993401576488212
3C1F13,3D1F0D,0.003709384028248386
3C1F13,3D080E,0.0026750365588329708
3C1F13,3D0806,0.002639369404715198
3C1F13,3D1C0D,0.002461033634126333
3C1F13,3D1F11,0.0016050219352997824
3C1F13,3D1811,0.001319684702357599
3C1F13,3D0708,0.0012840175482398259
3C1F13,3D9006,0.0011413489317687341
3C1F13,3D930A,0.0011413489317687341
3C1F13,3D6902,0.0009986803152976424
3C1F13,3D1E16,0.0008916788529443236
3C1F13,3D9004,0.0007490102364732318
3C1F13,3D070A,0.0006776759282376859
3C1F13,3D1F16,0.0006776759282376859
3C1F13,3D9906,0.0006420087741199129
3C1F13,3D090A,0.00046367300353104823
3C1F13,3D0807,0.00046367300353104823
3C1F13,3D1E12,0.00046367300353104823
3C1F13,3C1F03,0.00046367300353104823
3C1F13,3D5312,0.0004280058494132753
3C1F13,3D1F14,0.0004280058494132753
3C1F13,3D1D11,0.0004280058494132753
3C1F13,3D1C0B,0.0004280058494132753
3C1F13,3D080C,0.0003923386952955024
3C1F13,3D190F,0.0003923386952955024
3C1F13,3D1C0F,0.0003923386952955024
3C1F13,3D1F12,0.0003923386952955024
3C1F13,3D2018,0.00035667154117772945
3C1F13,3D1E1C,0.00035667154117772945
3C1F13,3D6F06,0.00035667154117772945
3C1F13,3D8204,0.00032100438705995647
3C1F13,3D090E,0.00032100438705995647
3C1F13,3D151D,0.00028533723294218354
3C1F13,3D1403,0.00028533723294218354
3C1F13,3D0A06,0.0002496700788244106
3C1F13,3D0A13,0.0002496700788244106
3C1F13,3D0810,0.0002496700788244106
3C1F13,3D201E,0.0002496700788244106
3C1F13,3D8706,0.0002496700788244106
3C1F13,3D0508,0.0002496700788244106
3C1F13,3D0A02,0.0002496700788244106
3C1F13,3D9A06,0.00021400292470663765
3C1F13,3D1E1A,0.00021400292470663765
3C1F13,3D081E,0.00021400292470663765
3C1F13,3D0808,0.00021400292470663765
3C1F13,3D201C,0.00021400292470663765
3C1F13,3C8305,0.00017833577058886472
3C1F13,3D470B,0.00017833577058886472
3C1F13,3D0D20,0.00017833577058886472
3C1F13,3D1401,0.00017833577058886472
3C1F13,3D4610,0.00017833577058886472
3C1F13,3D0A04,0.00017833577058886472
3C1F13,3D5314,0.00017833577058886472
3C1F13,3D1E14,0.00017833577058886472
3C1F13,3D8606,0.00014266861647109177
3C1F13,3D0E36,0.00014266861647109177
3C1F13,3D6F0E,0.00014266861647109177
3C1F13,3D672A,0.00014266861647109177
3C1F13,3D1724,0.00014266861647109177
3C1F13,3C1F05,0.00014266861647109177
3C1F13,3D8602,0.00014266861647109177
3C1F13,3D8F02,0.00014266861647109177
3C1F13,3DA204,0.00014266861647109177
3C1F13,3D071F,0.00014266861647109177
3C1F13,3D720D,0.00014266861647109177
3C1F13,3C1F04,0.00014266861647109177
3C1F13,3D7C13,0.00010700146235331883
3C1F13,3D1F19,0.00010700146235331883
3C1F13,3D8708,0.00010700146235331883
3C1F13,3D271A,0.00010700146235331883
3C1F13,3D990B,0.00010700146235331883
3C1F13,3D930C,0.00010700146235331883
3C1F13,3D080A,0.00010700146235331883
3C1F13,3D7A11,0.00010700146235331883
3C1F13,3C9A15,0.00010700146235331883
3C1F13,3D9002,0.00010700146235331883
3C1F13,3D6F0C,0.00010700146235331883
3C1F13,3D5316,0.00010700146235331883
3C1F13,3D6303,0.00010700146235331883
3C1F13,3D1D17,0.00010700146235331883
3C1F13,3C690E,0.00010700146235331883
3C1F13,3D0602,0.00010700146235331883
3C1F13,3D0C15,0.00010700146235331883
3C1F13,3D2533,0.00010700146235331883
3C1F13,3D5417,0.00010700146235331883
3C1F13,3D0910,0.00010700146235331883
3C1F13,3D190B,0.00010700146235331883
3C1F13,3D1602,0.00010700146235331883
3C1F13,3D0C18,7.133430823554588e-05
3C1F13,3D3305,7.133430823554588e-05
3C1F13,3D9A04,7.133430823554588e-05
3C1F13,3D9908,7.133430823554588e-05
3C1F13,3D2714,7.133430823554588e-05
3C1F13,3D0813,7.133430823554588e-05
3C1F13,3D8C02,7.133430823554588e-05
3C1F13,3D9A0B,7.133430823554588e-05
3C1F13,3D6301,7.133430823554588e-05
3C1F13,3D5311,7.133430823554588e-05
3C1F13,3D050A,7.133430823554588e-05
3C1F13,3D3125,7.133430823554588e-05
3C1F13,3D1D15,7.133430823554588e-05
3C1F13,3D5601,7.133430823554588e-05
3C1F13,3DA305,7.133430823554588e-05
3C1F13,3D2217,7.133430823554588e-05
3C1F13,3D0419,7.133430823554588e-05
3C1F13,3D4C15,7.133430823554588e-05
3C1F13,3D201A,7.133430823554588e-05
3C1F13,3D0606,7.133430823554588e-05
3C1F13,3D8E02,7.133430823554588e-05
3C1F13,3C0814,7.133430823554588e-05
3C1F13,3D1606,7.133430823554588e-05
3C1F13,3D1E20,7.133430823554588e-05
3C1F13,3D6F10,7.133430823554588e-05
3C1F13,3D5501,7.133430823554588e-05
3C1F13,3D180D,7.133430823554588e-05
3C1F13,3D4915,7.133430823554588e-05
3C1F13,3D1D13,7.133430823554588e-05
3C1F13,3D510F,7.133430823554588e-05
3C1F13,3D0D1A,7.133430823554588e-05
3C1F13,3D0D1E,7.133430823554588e-05
3C1F13,3D7417,7.133430823554588e-05
3C1F13,3D1809,7.133430823554588e-05
3C1F13,3D1E0F,7.133430823554588e-05
3C1F13,3D8A02,7.133430823554588e-05
3C1F13,3D7E0D,7.133430823554588e-05
3C1F13,3D4919,7.133430823554588e-05
3C1F13,3D0923,7.133430823554588e-05
3C1F13,3D470A,7.133430823554588e-05
3C1F13,3D8604,7.133430823554588e-05
3C1F13,3D6E1F,7.133430823554588e-05
3C1F13,3D071D,7.133430823554588e-05
3C1F13,3D1026,7.133430823554588e-05
3C1F13,3D8B10,3.566715411777294e-05
3C1F13,3D7C17,3.566715411777294e-05
3C1F13,3D1A21,3.566715411777294e-05
3C1F13,3D0E32,3.566715411777294e-05
3C1F13,3D5019,3.566715411777294e-05
3C1F13,3C9303,3.566715411777294e-05
3C1F13,3C9302,3.566715411777294e-05
3C1F13,3D030B,3.566715411777294e-05
3C1F13,3D6307,3.566715411777294e-05
3C1F13,3D8B0A,3.566715411777294e-05
3C1F13,3D7A16,3.566715411777294e-05
3C1F13,3D491B,3.566715411777294e-05
3C1F13,3C7A0E,3.566715411777294e-05
3C1F13,3D101D,3.566715411777294e-05
3C1F13,3D1C06,3.566715411777294e-05
3C1F13,3D9B04,3.566715411777294e-05
3C1F13,3D9B0D,3.566715411777294e-05
3C1F13,3D7C19,3.566715411777294e-05
3C1F13,3D0604,3.566715411777294e-05
3C1F13,3D6E1D,3.566715411777294e-05
3C1F13,3D6205,3.566715411777294e-05
3C1F13,3D3D09,3.566715411777294e-05
3C1F13,3D0E2B,3.566715411777294e-05
3C1F13,3D0B26,3.566715411777294e-05
3C1F13,3D460E,3.566715411777294e-05
3C1F13,3C8201,3.566715411777294e-05
3C1F13,3C0824,3.566715411777294e-05
3C1F13,3D2521,3.566715411777294e-05
3C1F13,3D611B,3.566715411777294e-05
3C1F13,3DA307,3.566715411777294e-05
3C1F13,3D900F,3.566715411777294e-05
3C1F13,3D0809,3.566715411777294e-05
3C1F13,3D9A1D,3.566715411777294e-05
3C1F13,3D1A1A,3.566715411777294e-05
3C1F13,3D0E39,3.566715411777294e-05
3C1F13,3D3035,3.566715411777294e-05
3C1F13,3D081D,3.566715411777294e-05
3C1F13,3D9106,3.566715411777294e-05
3C1F13,3D9A02,3.566715411777294e-05
3C1F13,3D050C,3.566715411777294e-05
3C1F13,3D470C,3.566715411777294e-05
3C1F13,3D421C,3.566715411777294e-05
3C1F13,3D8906,3.566715411777294e-05
3C1F13,3CA122,3.566715411777294e-05
3C1F13,3D6917,3.566715411777294e-05
3C1F13,3D5115,3.566715411777294e-05
3C1F13,3D7415,3.566715411777294e-05
3C1F13,3D6F08,3.566715411777294e-05
3C1F13,3D6735,3.566715411777294e-05
3C1F13,3D7A13,3.566715411777294e-05
3C1F13,3D4C0C,3.566715411777294e-05
3C1F13,3D611F,3.566715411777294e-05
3C1F13,3D730D,3.566715411777294e-05
3C1F13,3D8114,3.566715411777294e-05
3C1F13,3D092B,3.566715411777294e-05
3C1F13,3D8610,3.566715411777294e-05
3C1F13,3D5C1C,3.566715411777294e-05
3C1F13,3D5C20,3.566715411777294e-05
3C1F13,3D1E0C,3.566715411777294e-05
3C1F13,3D7811,3.566715411777294e-05
3C1F13,3D8608,3.566715411777294e-05
3C1F13,3D152C,3.566715411777294e-05
3C1F13,3D6919,3.566715411777294e-05
3C1F13,3D501B,3.566715411777294e-05
3C1F13,3D0C11,3.566715411777294e-05
3C1F13,3D4612,3.566715411777294e-05
3C1F13,3D510D,3.566715411777294e-05
3C1F13,3D1D19,3.566715411777294e-05
3C1F13,3D7A18,3.566715411777294e-05
3C1F13,3D9011,3.566715411777294e-05
3C1F13,3D9D05,3.566715411777294e-05
3C1F13,3DA119,3.566715411777294e-05
3C1F13,3D990A,3.566715411777294e-05
3C1F13,3D9806,3.566715411777294e-05
3C1F13,3D312B,3.566715411777294e-05
3C1F13,3D8104,3.566715411777294e-05
3C1F13,3D190D,3.566715411777294e-05
3C1F13,3D7917,3.566715411777294e-05
3C1F13,3D4C1D,3.566715411777294e-05
3C1F13,3D0A07,3.566715411777294e-05
3C1F13,3D0A08,3.566715411777294e-05
3C1F13,3D8B08,3.566715411777294e-05
3C1F13,3D0812,3.566715411777294e-05
3C1F13,3D3033,3.566715411777294e-05
3C1F13,3D8A04,3.566715411777294e-05
3C1F13,3D5A14,3.566715411777294e-05
3C1F13,3D5E09,3.566715411777294e-05
3C1F13,3D1911,3.566715411777294e-05
3C1F13,3C1818,3.566715411777294e-05
3C1F13,3D7A1A,3.566715411777294e-05
3C1F13,3D1E09,3.566715411777294e-05
3C1F13,3D612A,3.566715411777294e-05
3C1F13,3C091F,3.566715411777294e-05
3C1F13,3D7819,3.566715411777294e-05
3C1F13,3D060C,3.566715411777294e-05
3C1F13,3D1E0D,3.566715411777294e-05
3C1F13,3D180F,3.566715411777294e-05
3C1F13,3D171A,3.566715411777294e-05
3C1F13,3D5113,3.566715411777294e-05
3C1F13,3D8E0C,3.566715411777294e-05
3C1F13,3C9304,3.566715411777294e-05
3C1F13,3D6517,3.566715411777294e-05
3C1F13,3D1E0E,3.566715411777294e-05
3C1F13,3D1E18,3.566715411777294e-05
3C1F13,3D5C1E,3.566715411777294e-05
3C1F13,3D3F10,3.566715411777294e-05
3C1F13,3D9E07,3.566715411777294e-05
3C1F13,3D6732,3.566715411777294e-05
3C1F13,3D5215,3.566715411777294e-05
3C1F15,3D1F0B,0.4241708957866163
3C1F15,3C1F03,0.3705889295408946
3C1F15,3C1F04,0.10692788858727724
3C1F15,3D5311,0.04319603446241001
3C1F15,3C610E,0.012274283016641095
3C1F15,3D930A,0.0027145048979110116
3C1F15,3D5312,0.002242417089578662
3C1F15,3D1F0F,0.0018883512333293993
3C1F15,3D530F,0.0017703292812463118
3C1F15,3D1F11,0.0016523073291632244
3C1F15,3D5316,0.0016523073291632244
3C1F15,3D1F16,0.001534285377080137
3C1F15,3D5314,0.0014162634249970496
3C1F15,3D1F1B,0.001298241472913962
3C1F15,3D1F12,0.0011802195208308745
3C1F15,3D2018,0.0010621975687477871
3C1F15,3D1811,0.0010621975687477871
3C1F15,3D9A07,0.0010621975687477871
3C1F15,3D8706,0.0009441756166646997
3C1F15,3D930C,0.0007081317124985248
3C1F15,3D1F0D,0.0007081317124985248
3C1F15,3D1F19,0.0007081317124985248
3C1F15,3D0C15,0.0007081317124985248
3C1F15,3D1F1F,0.0007081317124985248
3C1F15,3C610D,0.00047208780833234983
3C1F15,3D080E,0.00047208780833234983
3C1F15,3D0708,0.00047208780833234983
3C1F15,3D090A,0.00047208780833234983
3C1F15,3D1E12,0.00047208780833234983
3C1F15,3D1E16,0.00047208780833234983
3C1F15,3D9E0D,0.00047208780833234983
3C1F15,3D201E,0.0003540658562492624
3C1F15,3D7C19,0.0003540658562492624
3C1F15,3D7A16,0.0003540658562492624
3C1F15,3D1C0D,0.0003540658562492624
3C1F15,3D8708,0.0003540658562492624
3C1F15,3D0806,0.0003540658562492624
3C1F15,3D7C13,0.0003540658562492624
3C1F15,3D4610,0.0003540658562492624
3C1F15,3D1F1E,0.0003540658562492624
3C1F15,3D0508,0.0003540658562492624
3C1F15,3C1F05,0.0003540658562492624
3C1F15,3D0810,0.00023604390416617492
3C1F15,3D201A,0.00023604390416617492
3C1F15,3D0602,0.00023604390416617492
3C1F15,3D3B25,0.00023604390416617492
3C1F15,3D612A,0.00023604390416617492
3C1F15,3C1F06,0.00023604390416617492
3C1F15,3D9A0B,0.00023604390416617492
3C1F15,3D6902,0.00023604390416617492
3C1F15,3D0C18,0.00023604390416617492
3C1F15,3D7C15,0.00023604390416617492
3C1F15,3D1D11,0.00023604390416617492
3C1F15,3D312B,0.00023604390416617492
3C1F15,3D9004,0.00023604390416617492
3C1F15,3D1E1A,0.00023604390416617492
3C1F15,3D870A,0.00023604390416617492
3C1F15,3D5C1C,0.00023604390416617492
3C1F15,3D611F,0.00023604390416617492
3C1F15,3D090E,0.00023604390416617492
3C1F15,3D1E14,0.00023604390416617492
3C1F15,3D070A,0.00023604390416617492
3C1F15,3D9A04,0.00011802195208308746
3C1F15,3D080C,0.00011802195208308746
3C1F15,3D8C04,0.00011802195208308746
3C1F15,3D7C1B,0.00011802195208308746
3C1F15,3D9706,0.00011802195208308746
3C1F15,3D6F0C,0.00011802195208308746
3C1F15,3D0E33,0.00011802195208308746
3C1F15,3C9302,0.00011802195208308746
3C1F15,3D8104,0.00011802195208308746
3C1F15,3D9A06,0.00011802195208308746
3C1F15,3D101E,0.00011802195208308746
3C1F15,3D303B,0.00011802195208308746
3C1F15,3D6A07,0.00011802195208308746
3C1F15,3D6E1F,0.00011802195208308746
3C1F15,3D6123,0.00011802195208308746
3C1F15,3D201C,0.00011802195208308746
3C1F15,3D0C13,0.00011802195208308746
3C1F15,3D611B,0.00011802195208308746
3C1F15,3D0807,0.00011802195208308746
3C1F15,3D151D,0.00011802195208308746
3C1F15,3D0E39,0.00011802195208308746
3C1F15,3D180D,0.00011802195208308746
3C1F15,3D0D1C,0.00011802195208308746
3C1F15,3D4111,0.00011802195208308746
3C1F15,3D9906,0.00011802195208308746
3C1F15,3D7A18,0.00011802195208308746
3C1F15,3D1523,0.00011802195208308746
3C1F15,3D0A06,0.00011802195208308746
3C1F15,3D8204,0.00011802195208308746
3C1F15,3D810C,0.00011802195208308746
3C1F15,3D1529,0.00011802195208308746
3C1F15,3D1D17,0.00011802195208308746
3C1F15,3D7A1A,0.00011802195208308746
3C1F15,3D7A13,0.00011802195208308746
3C1F15,3D9007,0.00011802195208308746
3C1F15,3D092D,0.00011802195208308746
3C1F15,3D251F,0.00011802195208308746
3C1F15,3D1E1E,0.00011802195208308746
3C1F15,3D6121,0.00011802195208308746
3C1F15,3D180F,0.00011802195208308746
3C1F15,3D611D,0.00011802195208308746
3C1F15,3D470C,0.00011802195208308746
3C1F15,3D1E0E,0.00011802195208308746
3C1F15,3D811E,0.00011802195208308746
3C1F15,3D1F14,0.00011802195208308746
3C1F15,3D530D,0.00011802195208308746
3C1F15,3D8110,0.00011802195208308746
3C1F15,3D5501,0.00011802195208308746
3C1F15,3D050E,0.00011802195208308746
3C1F15,3D9006,0.00011802195208308746
3C1F17,3D0806,0.5213531669865643
3C1F17,3C1F1D,0.4245441458733205
3C1F17,3D0807,0.007797504798464491
3C1F17,3D1F0F,0.0047984644913627635
3C1F17,3D930A,0.0023992322456813818
3C1F17,3D1F12,0.002279270633397313
3C1F17,3D1F16,0.002159309021113244
3C1F17,3D1F19,0.0020393474088291745
